textbox25,textbox53,textbox24,textbox52,textbox54,textbox28,textbox48,textbox27,textbox49,textbox26,textbox50,textbox1,textbox2
DISPATCH MINERA LOS PELAMBRES,Inicio turno,01-ENE-2026 A,Fin turno,17-FEB-2026 A,Reporte creado el,"martes, 17 de febrero de 2026",Tiempo,9:32:37,Generado por,SANTIAGO\amsmfernandez,Generado en (segundos),93

FullShiftName,Equipo,Metros,Tp__Efectivo,Demora_Prog,Demora_Nprog,Reserva,Mant__Prog,Mant__Nprog,ID_UEBD,ID_Disp__Física,ID_Disp__Mecánica,Textbox40,Textbox41,Textbox42,Textbox43,Textbox44,Textbox45,Textbox46,Textbox47,Textbox48,Textbox49,Textbox28,Textbox29,Textbox30,Textbox31,Textbox32,Textbox33,Textbox34,Textbox35,Textbox36,Textbox37
06-FEB-2026 B,PF03,"8.364,7","7,9","2,3","0,8","0,9","0,0","0,0","65,7","100,0","100,0","182.164,7","7,9","498,3","1.321,3","420,2","0,0","205,8","65,7","744,0","744,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
06-FEB-2026 B,PF-07,"28.461,2","0,0","238,2","84,3","0,0","0,0","65,9","0,0","83,0","83,0","182.164,7","7,9","498,3","1.321,3","420,2","0,0","205,8","65,7","744,0","744,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
06-FEB-2026 B,PF-21,"17.255,0","0,0","0,0","451,1","0,0","0,0","63,4","0,0","87,7","87,7","182.164,7","7,9","498,3","1.321,3","420,2","0,0","205,8","65,7","744,0","744,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
06-FEB-2026 B,PF-22,"19.818,2","0,0","0,0","55,3","262,6","0,0","0,0","0,0","100,0","100,0","182.164,7","7,9","498,3","1.321,3","420,2","0,0","205,8","65,7","744,0","744,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
06-FEB-2026 B,PF-23,"10.894,2","0,0","0,0","185,3","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","7,9","498,3","1.321,3","420,2","0,0","205,8","65,7","744,0","744,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
06-FEB-2026 B,PF-24,"15.256,5","0,0","0,0","59,5","156,7","0,0","0,0","0,0","100,0","100,0","182.164,7","7,9","498,3","1.321,3","420,2","0,0","205,8","65,7","744,0","744,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
06-FEB-2026 B,PF-25,"34.764,9","0,0","171,2","38,9","0,0","0,0","76,6","0,0","73,3","73,3","182.164,7","7,9","498,3","1.321,3","420,2","0,0","205,8","65,7","744,0","744,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
06-FEB-2026 B,PF-26,"47.349,9","0,0","86,5","446,1","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","7,9","498,3","1.321,3","420,2","0,0","205,8","65,7","744,0","744,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-ENE-2026 A,PF03,"8.364,7","7,9","1,5","2,2","0,4","0,0","0,0","65,7","100,0","100,0","164.909,6","7,9","267,1","354,5","1.450,1","0,0","0,0","65,7","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-ENE-2026 A,PF-07,"28.461,2","0,0","52,4","122,5","0,0","0,0","0,0","0,0","100,0","100,0","164.909,6","7,9","267,1","354,5","1.450,1","0,0","0,0","65,7","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-ENE-2026 A,PF-22,"19.818,2","0,0","41,0","31,6","744,8","0,0","0,0","0,0","100,0","100,0","164.909,6","7,9","267,1","354,5","1.450,1","0,0","0,0","65,7","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-ENE-2026 A,PF-23,"10.894,2","0,0","58,3","33,7","0,0","0,0","0,0","0,0","100,0","100,0","164.909,6","7,9","267,1","354,5","1.450,1","0,0","0,0","65,7","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-ENE-2026 A,PF-24,"15.256,5","0,0","59,4","0,0","0,0","0,0","0,0","0,0","100,0","100,0","164.909,6","7,9","267,1","354,5","1.450,1","0,0","0,0","65,7","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-ENE-2026 A,PF-25,"34.764,9","0,0","0,0","75,6","0,0","0,0","0,0","0,0","100,0","100,0","164.909,6","7,9","267,1","354,5","1.450,1","0,0","0,0","65,7","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-ENE-2026 A,PF-26,"47.349,9","0,0","54,5","89,0","704,8","0,0","0,0","0,0","100,0","100,0","164.909,6","7,9","267,1","354,5","1.450,1","0,0","0,0","65,7","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-ENE-2026 B,PF03,"8.364,7","5,8","0,2","0,6","5,3","0,0","0,0","48,6","100,0","100,0","164.909,6","5,8","148,2","2.554,7","157,8","0,0","0,0","48,6","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-ENE-2026 B,PF-07,"28.461,2","0,0","0,0","932,0","0,0","0,0","0,0","0,0","100,0","100,0","164.909,6","5,8","148,2","2.554,7","157,8","0,0","0,0","48,6","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-ENE-2026 B,PF-22,"19.818,2","0,0","74,8","309,5","0,0","0,0","0,0","0,0","100,0","100,0","164.909,6","5,8","148,2","2.554,7","157,8","0,0","0,0","48,6","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-ENE-2026 B,PF-23,"10.894,2","0,0","18,5","16,1","152,5","0,0","0,0","0,0","100,0","100,0","164.909,6","5,8","148,2","2.554,7","157,8","0,0","0,0","48,6","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-ENE-2026 B,PF-24,"15.256,5","0,0","19,4","132,3","0,0","0,0","0,0","0,0","100,0","100,0","164.909,6","5,8","148,2","2.554,7","157,8","0,0","0,0","48,6","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-ENE-2026 B,PF-25,"34.764,9","0,0","0,0","842,1","0,0","0,0","0,0","0,0","100,0","100,0","164.909,6","5,8","148,2","2.554,7","157,8","0,0","0,0","48,6","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-ENE-2026 B,PF-26,"47.349,9","0,0","35,3","322,0","0,0","0,0","0,0","0,0","100,0","100,0","164.909,6","5,8","148,2","2.554,7","157,8","0,0","0,0","48,6","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-FEB-2026 A,PF03,"8.364,7","8,4","3,4","0,1","0,0","0,0","0,0","70,3","100,0","100,0","182.164,7","8,4","118,1","2.376,7","0,0","0,0","68,9","70,3","752,6","752,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-FEB-2026 A,PF-07,"28.461,2","0,0","56,8","32,3","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","8,4","118,1","2.376,7","0,0","0,0","68,9","70,3","752,6","752,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-FEB-2026 A,PF-21,"17.255,0","0,0","21,5","0,0","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","8,4","118,1","2.376,7","0,0","0,0","68,9","70,3","752,6","752,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-FEB-2026 A,PF-22,"19.818,2","0,0","36,3","9,2","0,0","0,0","35,3","0,0","56,3","56,3","182.164,7","8,4","118,1","2.376,7","0,0","0,0","68,9","70,3","752,6","752,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-FEB-2026 A,PF-23,"10.894,2","0,0","0,0","683,8","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","8,4","118,1","2.376,7","0,0","0,0","68,9","70,3","752,6","752,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-FEB-2026 A,PF-24,"15.256,5","0,0","0,0","685,8","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","8,4","118,1","2.376,7","0,0","0,0","68,9","70,3","752,6","752,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-FEB-2026 A,PF-25,"34.764,9","0,0","0,0","876,6","0,0","0,0","33,6","0,0","96,3","96,3","182.164,7","8,4","118,1","2.376,7","0,0","0,0","68,9","70,3","752,6","752,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-FEB-2026 A,PF-26,"47.349,9","0,0","0,0","89,0","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","8,4","118,1","2.376,7","0,0","0,0","68,9","70,3","752,6","752,6","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-FEB-2026 B,PF03,"8.364,7","7,9","0,4","3,8","0,0","0,0","0,0","65,6","100,0","100,0","136.505,5","7,9","76,9","1.161,6","0,0","3.963,3","1.194,6","65,6","415,4","415,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-FEB-2026 B,PF-07,"28.461,2","0,0","42,0","188,2","0,0","0,0","0,0","0,0","100,0","100,0","136.505,5","7,9","76,9","1.161,6","0,0","3.963,3","1.194,6","65,6","415,4","415,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-FEB-2026 B,PF-21,"17.255,0","0,0","0,0","313,7","0,0","0,0","0,0","0,0","100,0","100,0","136.505,5","7,9","76,9","1.161,6","0,0","3.963,3","1.194,6","65,6","415,4","415,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-FEB-2026 B,PF-22,"19.818,2","0,0","34,6","438,7","0,0","0,0","0,0","0,0","100,0","100,0","136.505,5","7,9","76,9","1.161,6","0,0","3.963,3","1.194,6","65,6","415,4","415,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-FEB-2026 B,PF-24,"15.256,5","0,0","0,0","0,0","0,0","3.963,3","0,0","0,0","0,0","0,0","136.505,5","7,9","76,9","1.161,6","0,0","3.963,3","1.194,6","65,6","415,4","415,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
07-FEB-2026 B,PF-26,"47.349,9","0,0","0,0","217,2","0,0","0,0","1.194,6","0,0","15,4","15,4","136.505,5","7,9","76,9","1.161,6","0,0","3.963,3","1.194,6","65,6","415,4","415,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-ENE-2026 A,PF03,"8.364,7","7,4","1,7","1,1","0,0","0,0","1,8","72,9","85,1","85,1","101.683,6","7,4","86,5","264,1","0,0","0,0","360,7","72,9","303,4","303,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-ENE-2026 A,PF-22,"19.818,2","0,0","17,7","8,9","0,0","0,0","8,3","0,0","76,1","76,1","101.683,6","7,4","86,5","264,1","0,0","0,0","360,7","72,9","303,4","303,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-ENE-2026 A,PF-23,"10.894,2","0,0","44,1","0,0","0,0","0,0","101,3","0,0","30,3","30,3","101.683,6","7,4","86,5","264,1","0,0","0,0","360,7","72,9","303,4","303,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-ENE-2026 A,PF-24,"15.256,5","0,0","0,0","243,9","0,0","0,0","0,0","0,0","100,0","100,0","101.683,6","7,4","86,5","264,1","0,0","0,0","360,7","72,9","303,4","303,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-ENE-2026 A,PF-26,"47.349,9","0,0","23,0","10,3","0,0","0,0","249,3","0,0","11,8","11,8","101.683,6","7,4","86,5","264,1","0,0","0,0","360,7","72,9","303,4","303,4","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-ENE-2026 B,PF03,"8.364,7","6,8","3,9","1,3","0,0","0,0","0,0","56,3","100,0","100,0","101.683,6","6,8","125,1","1.251,9","0,0","0,0","0,0","56,3","500,0","500,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-ENE-2026 B,PF-22,"19.818,2","0,0","26,0","96,3","0,0","0,0","0,0","0,0","100,0","100,0","101.683,6","6,8","125,1","1.251,9","0,0","0,0","0,0","56,3","500,0","500,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-ENE-2026 B,PF-23,"10.894,2","0,0","0,0","545,8","0,0","0,0","0,0","0,0","100,0","100,0","101.683,6","6,8","125,1","1.251,9","0,0","0,0","0,0","56,3","500,0","500,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-ENE-2026 B,PF-24,"15.256,5","0,0","0,0","391,4","0,0","0,0","0,0","0,0","100,0","100,0","101.683,6","6,8","125,1","1.251,9","0,0","0,0","0,0","56,3","500,0","500,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-ENE-2026 B,PF-26,"47.349,9","0,0","95,2","216,9","0,0","0,0","0,0","0,0","100,0","100,0","101.683,6","6,8","125,1","1.251,9","0,0","0,0","0,0","56,3","500,0","500,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-FEB-2026 A,PF03,"8.364,7","0,5","0,2","11,3","0,0","0,0","0,0","4,1","100,0","100,0","166.908,2","0,5","99,8","2.126,0","0,0","0,0","0,0","4,1","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-FEB-2026 A,PF-07,"28.461,2","0,0","0,0","221,9","0,0","0,0","0,0","0,0","100,0","100,0","166.908,2","0,5","99,8","2.126,0","0,0","0,0","0,0","4,1","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-FEB-2026 A,PF-21,"17.255,0","0,0","19,7","0,0","0,0","0,0","0,0","0,0","100,0","100,0","166.908,2","0,5","99,8","2.126,0","0,0","0,0","0,0","4,1","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-FEB-2026 A,PF-22,"19.818,2","0,0","0,0","1.789,5","0,0","0,0","0,0","0,0","100,0","100,0","166.908,2","0,5","99,8","2.126,0","0,0","0,0","0,0","4,1","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-FEB-2026 A,PF-23,"10.894,2","0,0","0,0","20,4","0,0","0,0","0,0","0,0","100,0","100,0","166.908,2","0,5","99,8","2.126,0","0,0","0,0","0,0","4,1","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-FEB-2026 A,PF-25,"34.764,9","0,0","39,2","0,0","0,0","0,0","0,0","0,0","100,0","100,0","166.908,2","0,5","99,8","2.126,0","0,0","0,0","0,0","4,1","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-FEB-2026 A,PF-26,"47.349,9","0,0","40,7","82,9","0,0","0,0","0,0","0,0","100,0","100,0","166.908,2","0,5","99,8","2.126,0","0,0","0,0","0,0","4,1","700,0","700,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-FEB-2026 B,PF03,"8.364,7","1,2","0,0","8,3","0,0","0,0","2,5","12,5","79,5","79,5","182.164,7","1,2","145,4","459,6","0,0","982,2","12.065,7","12,5","406,5","406,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-FEB-2026 B,PF-07,"28.461,2","0,0","0,0","241,7","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","1,2","145,4","459,6","0,0","982,2","12.065,7","12,5","406,5","406,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-FEB-2026 B,PF-21,"17.255,0","0,0","49,9","15,1","0,0","0,0","262,4","0,0","19,9","19,9","182.164,7","1,2","145,4","459,6","0,0","982,2","12.065,7","12,5","406,5","406,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-FEB-2026 B,PF-22,"19.818,2","0,0","33,1","15,3","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","1,2","145,4","459,6","0,0","982,2","12.065,7","12,5","406,5","406,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-FEB-2026 B,PF-23,"10.894,2","0,0","62,3","16,9","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","1,2","145,4","459,6","0,0","982,2","12.065,7","12,5","406,5","406,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-FEB-2026 B,PF-24,"15.256,5","0,0","0,0","0,0","0,0","982,2","0,0","0,0","0,0","0,0","182.164,7","1,2","145,4","459,6","0,0","982,2","12.065,7","12,5","406,5","406,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-FEB-2026 B,PF-25,"34.764,9","0,0","0,0","45,9","0,0","0,0","10.185,2","0,0","0,4","0,4","182.164,7","1,2","145,4","459,6","0,0","982,2","12.065,7","12,5","406,5","406,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
08-FEB-2026 B,PF-26,"47.349,9","0,0","0,0","116,3","0,0","0,0","1.615,6","0,0","6,7","6,7","182.164,7","1,2","145,4","459,6","0,0","982,2","12.065,7","12,5","406,5","406,5","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-ENE-2026 A,PF03,"8.364,7","6,7","1,5","3,9","0,0","0,0","0,0","55,4","100,0","100,0","121.249,0","6,7","28,7","85,6","0,0","1.213,2","481,1","55,4","301,8","301,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-ENE-2026 A,PF-07,"28.461,2","0,0","0,0","8,8","0,0","0,0","481,1","0,0","1,8","1,8","121.249,0","6,7","28,7","85,6","0,0","1.213,2","481,1","55,4","301,8","301,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-ENE-2026 A,PF-21,"17.255,0","0,0","0,0","0,0","0,0","1.213,2","0,0","0,0","0,0","0,0","121.249,0","6,7","28,7","85,6","0,0","1.213,2","481,1","55,4","301,8","301,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-ENE-2026 A,PF-22,"19.818,2","0,0","0,0","69,4","0,0","0,0","0,0","0,0","100,0","100,0","121.249,0","6,7","28,7","85,6","0,0","1.213,2","481,1","55,4","301,8","301,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-ENE-2026 A,PF-26,"47.349,9","0,0","27,3","3,5","0,0","0,0","0,0","0,0","100,0","100,0","121.249,0","6,7","28,7","85,6","0,0","1.213,2","481,1","55,4","301,8","301,8","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-ENE-2026 B,PF03,"8.364,7","8,1","2,2","1,6","0,0","0,0","0,0","67,6","100,0","100,0","182.164,7","8,1","294,2","1.789,6","0,0","0,0","0,0","67,6","800,0","800,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-ENE-2026 B,PF-07,"28.461,2","0,0","0,0","83,3","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","8,1","294,2","1.789,6","0,0","0,0","0,0","67,6","800,0","800,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-ENE-2026 B,PF-21,"17.255,0","0,0","40,4","267,3","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","8,1","294,2","1.789,6","0,0","0,0","0,0","67,6","800,0","800,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-ENE-2026 B,PF-22,"19.818,2","0,0","146,2","113,3","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","8,1","294,2","1.789,6","0,0","0,0","0,0","67,6","800,0","800,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-ENE-2026 B,PF-23,"10.894,2","0,0","0,0","362,1","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","8,1","294,2","1.789,6","0,0","0,0","0,0","67,6","800,0","800,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-ENE-2026 B,PF-24,"15.256,5","0,0","0,0","362,4","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","8,1","294,2","1.789,6","0,0","0,0","0,0","67,6","800,0","800,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-ENE-2026 B,PF-25,"34.764,9","0,0","0,0","364,6","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","8,1","294,2","1.789,6","0,0","0,0","0,0","67,6","800,0","800,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-ENE-2026 B,PF-26,"47.349,9","0,0","105,4","234,9","0,0","0,0","0,0","0,0","100,0","100,0","182.164,7","8,1","294,2","1.789,6","0,0","0,0","0,0","67,6","800,0","800,0","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-FEB-2026 A,PF03,"8.364,7","9,9","1,5","0,5","0,0","0,0","0,0","82,8","100,0","100,0","147.399,7","9,9","153,8","1.636,6","3,4","0,0","743,2","82,8","557,9","557,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-FEB-2026 A,PF-07,"28.461,2","0,0","52,9","920,4","3,4","0,0","0,0","0,0","100,0","100,0","147.399,7","9,9","153,8","1.636,6","3,4","0,0","743,2","82,8","557,9","557,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-FEB-2026 A,PF-21,"17.255,0","0,0","18,6","103,7","0,0","0,0","154,0","0,0","44,3","44,3","147.399,7","9,9","153,8","1.636,6","3,4","0,0","743,2","82,8","557,9","557,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-FEB-2026 A,PF-22,"19.818,2","0,0","18,9","74,3","0,0","0,0","589,3","0,0","13,7","13,7","147.399,7","9,9","153,8","1.636,6","3,4","0,0","743,2","82,8","557,9","557,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-FEB-2026 A,PF-23,"10.894,2","0,0","14,3","183,8","0,0","0,0","0,0","0,0","100,0","100,0","147.399,7","9,9","153,8","1.636,6","3,4","0,0","743,2","82,8","557,9","557,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-FEB-2026 A,PF-24,"15.256,5","0,0","0,0","353,8","0,0","0,0","0,0","0,0","100,0","100,0","147.399,7","9,9","153,8","1.636,6","3,4","0,0","743,2","82,8","557,9","557,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-FEB-2026 A,PF-26,"47.349,9","0,0","47,5","0,0","0,0","0,0","0,0","0,0","100,0","100,0","147.399,7","9,9","153,8","1.636,6","3,4","0,0","743,2","82,8","557,9","557,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
09-FEB-2026 B,PF03,"8.364,7","8,0","0,5","3,5","0,0","0,0","0,0","66,7","100,0","100,0","132.143,3","8,0","46,1","1.425,7","0,0","0,0","121,6","66,7","577,9","577,9","15.411.284,1","430,6","36.743,7","73.007,0","11.978,6","39.998,1","84.686,6","4.191,7","54.614,4","54.772,5"
